product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2
P0399,S0002,3/2/2017,0,0,5,4.5,PR14,,PR03,,,
P0400,S0002,3/2/2017,0,0,3,7.5,PR14,,PR03,,,
P0402,S0002,3/2/2017,0,0,7,7.75,PR14,,PR03,,,
P0406,S0002,3/2/2017,0,0,9,9.95,PR14,,PR03,,,
P0408,S0002,3/2/2017,0,0,4,29.9,PR14,,PR03,,,
P0412,S0002,3/2/2017,0,0,6,6.95,PR14,,PR03,,,
P0413,S0002,3/2/2017,2.21,8.08,7.43,3.95,PR14,,PR03,,,
P0415,S0002,3/2/2017,0,0,6,6.25,PR14,,PR03,,,
P0417,S0002,3/2/2017,0,0,14,6.9,PR14,,PR03,,,
P0425,S0002,3/2/2017,0,0,10,4.5,PR14,,PR03,,,
P0427,S0002,3/2/2017,0,0,17,2.19,PR14,,PR03,,,
P0435,S0002,3/2/2017,0,0,11,27.25,PR14,,PR03,,,
P0436,S0002,3/2/2017,4,11.11,30,3,PR14,,PR03,,,
P0437,S0002,3/2/2017,0,0,15,10.9,PR14,,PR03,,,
P0438,S0002,3/2/2017,20,4.63,133,0.25,PR14,,PR03,,,
P0439,S0002,3/2/2017,0,0,12,8.25,PR14,,PR03,,,
P0448,S0002,3/2/2017,0,0,5,3.45,PR14,,PR03,,,
P0453,S0002,3/2/2017,0,0,12,4.9,PR09,high,PR03,,,
P0454,S0002,3/2/2017,0,0,22,2.1,PR12,veryhigh,PR03,,,
P0456,S0002,3/2/2017,0,0,5,31.9,PR12,veryhigh,PR03,,,
P0458,S0002,3/2/2017,0,0,28,4.25,PR14,,PR03,,,
P0459,S0002,3/2/2017,0,0,32,3.15,PR14,,PR03,,,
P0466,S0002,3/2/2017,0,0,6,6.95,PR14,,PR03,,,
P0470,S0002,3/2/2017,0,0,6,17.9,PR14,,PR03,,,
P0471,S0002,3/2/2017,0,0,24,30.5,PR10,verylow,PR03,,,
P0473,S0002,3/2/2017,0,0,12,29.9,PR05,verylow,PR03,,,
P0481,S0002,3/2/2017,0,0,6,5.9,PR14,,PR03,,,
P0485,S0002,3/2/2017,0,0,12,8.9,PR14,,PR03,,,
P0490,S0002,3/2/2017,0,0,2,52.9,PR14,,PR03,,,
P0491,S0002,3/2/2017,0,0,7,24.5,PR14,,PR03,,,
P0499,S0002,3/2/2017,1,0.69,7,0.75,PR14,,PR03,,,
P0504,S0002,3/2/2017,0,0,4,14.9,PR10,verylow,PR03,,,
P0506,S0002,3/2/2017,0,0,3,6.5,PR14,,PR03,,,
P0510,S0002,3/2/2017,0,0,6,20.5,PR14,,PR03,,,
P0514,S0002,3/2/2017,0,0,2,8.9,PR14,,PR03,,,
P0520,S0002,3/2/2017,0,0,9,2.95,PR14,,PR03,,,
P0521,S0002,3/2/2017,0,0,18,12,PR14,,PR03,,,
P0524,S0002,3/2/2017,0,0,14,9.95,PR14,,PR03,,,
P0527,S0002,3/2/2017,0,0,13,1.95,PR10,moderate,PR03,,,
P0543,S0002,3/2/2017,0,0,16,2.5,PR14,,PR03,,,
P0551,S0002,3/2/2017,2,3.43,22,1.85,PR14,,PR03,,,
P0555,S0002,3/2/2017,0,0,6,39.9,PR14,,PR03,,,
P0556,S0002,3/2/2017,0,0,12,14.5,PR14,,PR03,,,
P0569,S0002,3/2/2017,3,7.08,82,2.55,PR14,,PR03,,,
P0572,S0002,3/2/2017,2,1.85,14,1,PR14,,PR03,,,
P0574,S0002,3/2/2017,0,0,24,1.65,PR14,,PR03,,,
P0582,S0002,3/2/2017,0,0,4,9.45,PR14,,PR03,,,
P0584,S0002,3/2/2017,0,0,2,9.9,PR12,verylow,PR03,,,
P0585,S0002,3/2/2017,0,0,5,10.95,PR14,,PR03,,,
P0587,S0002,3/2/2017,0,0,5,3.99,PR14,,PR03,,,
P0590,S0002,3/2/2017,9,4.17,18,0.5,PR14,,PR03,,,
P0602,S0002,3/2/2017,0,0,12,9.9,PR14,,PR03,,,
P0608,S0002,3/2/2017,0,0,7,9.9,PR14,,PR03,,,
P0609,S0002,3/2/2017,0,0,13,1.25,PR05,moderate,PR03,,,
P0611,S0002,3/2/2017,0,0,2,15,PR14,,PR03,,,
P0613,S0002,3/2/2017,0,0,6,6.45,PR14,,PR03,,,
P0614,S0002,3/2/2017,0,0,5,11.9,PR14,,PR03,,,
P0639,S0002,3/2/2017,0,0,2,5.45,PR14,,PR03,,,
P0640,S0002,3/2/2017,0,0,3,24.95,PR14,,PR03,,,
P0642,S0002,3/2/2017,0,0,27,2.5,PR14,,PR03,,,
P0649,S0002,3/2/2017,0,0,17,2.2,PR14,,PR03,,,
P0651,S0002,3/2/2017,0,0,12,15.5,PR14,,PR03,,,
P0652,S0002,3/2/2017,1,3.18,16,3.75,PR14,,PR03,,,
P0654,S0002,3/2/2017,0,0,1,9.95,PR14,,PR03,,,
P0655,S0002,3/2/2017,0,0,3,59.9,PR14,,PR03,,,
P0657,S0002,3/2/2017,1,7.18,3,7.75,PR14,,PR03,,,
P0658,S0002,3/2/2017,0,0,8,24.5,PR14,,PR03,,,
P0660,S0002,3/2/2017,1,2.29,3,4.95,PR09,high,PR03,,,
P0663,S0002,3/2/2017,1,3.01,19,3.25,PR14,,PR03,,,
P0664,S0002,3/2/2017,1,1.16,35,1.25,PR14,,PR03,,,
P0665,S0002,3/2/2017,0,0,8,10.75,PR14,,PR03,,,
P0671,S0002,3/2/2017,0,0,4,3.25,PR14,,PR03,,,
P0673,S0002,3/2/2017,0,0,1,8.95,PR14,,PR03,,,
P0679,S0002,3/2/2017,0,0,12,41.9,PR14,,PR03,,,
P0681,S0002,3/2/2017,1,6.69,1,7.9,PR14,,PR03,,,
P0689,S0002,3/2/2017,0,0,8,28.9,PR14,,PR03,,,
P0690,S0002,3/2/2017,0,0,27,13.9,PR14,,PR03,,,
P0694,S0002,3/2/2017,0,0,4,5.99,PR14,,PR03,,,
P0695,S0002,3/2/2017,0,0,18,4.85,PR14,,PR03,,,
P0703,S0002,3/2/2017,0,0,10,49.9,PR14,,PR03,,,
P0704,S0002,3/2/2017,0,0,22,2.1,PR12,veryhigh,PR03,,,
P0705,S0002,3/2/2017,0,0,18,14.9,PR14,,PR03,,,
P0712,S0002,3/2/2017,0,0,16,21.5,PR14,,PR03,,,
P0718,S0002,3/2/2017,0,0,10,13,PR14,,PR03,,,
P0726,S0002,3/2/2017,1,0.93,42,1,PR14,,PR03,,,
P0737,S0002,3/2/2017,0,0,12,9.95,PR14,,PR03,,,
P0747,S0002,3/2/2017,0,0,3,13.25,PR14,,PR03,,,
P0001,S0002,4/2/2017,0,0,1,6.5,PR14,,PR03,,,
P0005,S0002,4/2/2017,0,0,11,33.9,PR14,,PR03,,,
P0011,S0002,4/2/2017,0,0,6,49.9,PR14,,PR03,,,
P0015,S0002,4/2/2017,0,0,19,2.6,PR14,,PR03,,,
P0017,S0002,4/2/2017,3,4.03,43,1.45,PR12,veryhigh,PR03,,,
P0018,S0002,4/2/2017,0,0,13,2.25,PR14,,PR03,,,
P0024,S0002,4/2/2017,0,0,31,1.95,PR14,,PR03,,,
P0035,S0002,4/2/2017,3,8.19,12,2.95,PR14,,PR03,,,
P0046,S0002,4/2/2017,0,0,10,34.5,PR14,,PR03,,,
P0051,S0002,4/2/2017,9,5.83,82,0.7,PR14,,PR03,,,
P0054,S0002,4/2/2017,0,0,4,3.95,PR14,,PR03,,,
P0055,S0002,4/2/2017,0,0,21,3.5,PR14,,PR03,,,
P0057,S0002,4/2/2017,0,0,6,12.9,PR14,,PR03,,,
P0060,S0002,4/2/2017,0,0,6,16.9,PR14,,PR03,,,
P0067,S0002,4/2/2017,1,14.32,9,16.9,PR14,,PR03,,,
P0070,S0002,4/2/2017,0,0,3,6.25,PR14,,PR03,,,
P0079,S0002,4/2/2017,0,0,39,2.25,PR14,,PR03,,,
P0083,S0002,4/2/2017,0,0,17,7.45,PR05,verylow,PR03,,,
P0090,S0002,4/2/2017,0,0,1,2.9,PR14,,PR03,,,
P0092,S0002,4/2/2017,2,3.06,17,1.65,PR14,,PR03,,,
P0099,S0002,4/2/2017,0,0,10,10.9,PR14,,PR03,,,
P0102,S0002,4/2/2017,0,0,1,114.9,PR14,,PR03,,,
P0103,S0002,4/2/2017,0,0,1,2.65,PR14,,PR03,,,
P0109,S0002,4/2/2017,1,7.58,0,8.95,PR14,,PR03,,,
P0110,S0002,4/2/2017,0,0,6,2.95,PR14,,PR03,,,
P0114,S0002,4/2/2017,0,0,66,0.45,PR14,,PR03,,,
P0116,S0002,4/2/2017,0,0,18,0.8,PR14,,PR03,,,
P0125,S0002,4/2/2017,0,0,65,2.95,PR14,,PR03,,,
P0129,S0002,4/2/2017,0,0,12,28.25,PR14,,PR03,,,
P0131,S0002,4/2/2017,2,4.17,56,2.25,PR14,,PR03,,,
P0140,S0002,4/2/2017,0,0,5,5.5,PR14,,PR03,,,
P0144,S0002,4/2/2017,0,0,16,4.95,PR10,low,PR03,,,
P0148,S0002,4/2/2017,0,0,4,5.75,PR14,,PR03,,,
P0162,S0002,4/2/2017,0,0,8,4.5,PR14,,PR03,,,
P0165,S0002,4/2/2017,0,0,14,1.4,PR14,,PR03,,,
P0169,S0002,4/2/2017,0,0,16,4.99,PR14,,PR03,,,
P0171,S0002,4/2/2017,0,0,7,11.9,PR14,,PR03,,,
P0177,S0002,4/2/2017,0,0,2,10.9,PR14,,PR03,,,
P0183,S0002,4/2/2017,0,0,6,6.25,PR14,,PR03,,,
P0185,S0002,4/2/2017,1,0.75,1,0.75,PR14,,PR03,,,
P0187,S0002,4/2/2017,0,0,8,22.9,PR14,,PR03,,,
P0195,S0002,4/2/2017,0,0,1,5.75,PR14,,PR03,,,
P0196,S0002,4/2/2017,1,6.39,13,6.9,PR07,verylow,PR03,,,
P0198,S0002,4/2/2017,0,0,1,0.5,PR14,,PR03,,,
P0201,S0002,4/2/2017,0,0,7,14.9,PR14,,PR03,,,
P0204,S0002,4/2/2017,0,0,16,5.9,PR05,moderate,PR03,,,
P0205,S0002,4/2/2017,0,0,9,13.9,PR14,,PR03,,,
P0206,S0002,4/2/2017,0,0,15,1.75,PR14,,PR03,,,
P0212,S0002,4/2/2017,0,0,23,9.95,PR12,veryhigh,PR03,,,
P0213,S0002,4/2/2017,0,0,34,18.9,PR05,moderate,PR03,,,
P0218,S0002,4/2/2017,0,0,6,59.9,PR14,,PR03,,,
P0219,S0002,4/2/2017,0,0,2,7.25,PR14,,PR03,,,
P0220,S0002,4/2/2017,0,0,17,1.75,PR14,,PR03,,,
P0223,S0002,4/2/2017,0,0,7,7.5,PR14,,PR03,,,
P0226,S0002,4/2/2017,0,0,9,1.5,PR14,,PR03,,,
P0237,S0002,4/2/2017,0,0,15,59.9,PR14,,PR03,,,
P0241,S0002,4/2/2017,0,0,5,12.95,PR14,,PR03,,,
P0249,S0002,4/2/2017,0,0,25,1.9,PR14,,PR03,,,
P0252,S0002,4/2/2017,0,0,12,15.9,PR14,,PR03,,,
P0258,S0002,4/2/2017,0,0,6,6.5,PR14,,PR03,,,
P0260,S0002,4/2/2017,0,0,17,16.5,PR14,,PR03,,,
P0261,S0002,4/2/2017,1,4.4,10,4.75,PR14,,PR03,,,
P0263,S0002,4/2/2017,0,0,7,16.95,PR14,,PR03,,,
P0267,S0002,4/2/2017,0,0,8,4,PR14,,PR03,,,
P0268,S0002,4/2/2017,0,0,39,1,PR14,,PR03,,,
P0275,S0002,4/2/2017,1,2.27,60,2.45,PR14,,PR03,,,
P0280,S0002,4/2/2017,0,0,14,5.99,PR14,,PR03,,,
P0282,S0002,4/2/2017,4,6.44,371,1.9,PR14,,PR03,,,
P0283,S0002,4/2/2017,0,0,12,23.5,PR14,,PR03,,,
P0286,S0002,4/2/2017,0,0,8,1,PR14,,PR03,,,
P0287,S0002,4/2/2017,0,0,1,7.95,PR14,,PR03,,,
P0296,S0002,4/2/2017,2,1.39,43,0.75,PR14,,PR03,,,
P0297,S0002,4/2/2017,0,0,5,14.95,PR14,,PR03,,,
P0312,S0002,4/2/2017,0,0,10,12.9,PR05,low,PR03,,,
P0321,S0002,4/2/2017,0,0,7,9.9,PR14,,PR03,,,
P0325,S0002,4/2/2017,2,16.57,27,8.95,PR14,,PR03,,,
P0327,S0002,4/2/2017,0,0,5,2.95,PR12,veryhigh,PR03,,,
P0332,S0002,4/2/2017,0,0,6,37.9,PR14,,PR03,,,
P0333,S0002,4/2/2017,0,0,14,1.85,PR14,,PR03,,,
P0336,S0002,4/2/2017,1,19.92,7,23.5,PR12,verylow,PR03,,,
P0340,S0002,4/2/2017,0,0,3,34.9,PR14,,PR03,,,
P0341,S0002,4/2/2017,0,0,2,34.95,PR14,,PR03,,,
P0345,S0002,4/2/2017,1,2.96,2,3.2,PR14,,PR03,,,
P0348,S0002,4/2/2017,0,0,13,2.1,PR14,,PR03,,,
P0351,S0002,4/2/2017,0,0,7,53.9,PR14,,PR03,,,
P0356,S0002,4/2/2017,0,0,11,2.5,PR14,,PR03,,,
P0361,S0002,4/2/2017,0,0,7,9.95,PR14,,PR03,,,
P0364,S0002,4/2/2017,8,7.41,110,1,PR14,,PR03,,,
P0370,S0002,4/2/2017,0,0,1,4.75,PR14,,PR03,,,
P0372,S0002,4/2/2017,3,7.37,138,2.9,PR14,,PR03,,,
P0377,S0002,4/2/2017,1,9,2,9,PR14,,PR03,,,
P0382,S0002,4/2/2017,0,0,4,18.95,PR14,,PR03,,,
P0389,S0002,4/2/2017,2,17.5,1,9.45,PR14,,PR03,,,
P0390,S0002,4/2/2017,0,0,4,11.9,PR14,,PR03,,,
P0397,S0002,4/2/2017,0,0,114,11.9,PR14,,PR03,,,
P0399,S0002,4/2/2017,0,0,5,4.5,PR14,,PR03,,,
P0400,S0002,4/2/2017,0,0,3,7.5,PR14,,PR03,,,
P0402,S0002,4/2/2017,0,0,7,7.75,PR14,,PR03,,,
P0406,S0002,4/2/2017,0,0,9,9.95,PR14,,PR03,,,
P0408,S0002,4/2/2017,0,0,4,29.9,PR14,,PR03,,,
P0412,S0002,4/2/2017,0,0,6,6.95,PR14,,PR03,,,
P0413,S0002,4/2/2017,8.625,31.56,18.805,3.95,PR14,,PR03,,,
P0415,S0002,4/2/2017,0,0,6,6.25,PR14,,PR03,,,
P0417,S0002,4/2/2017,0,0,14,6.9,PR14,,PR03,,,
P0425,S0002,4/2/2017,0,0,10,4.5,PR14,,PR03,,,
P0427,S0002,4/2/2017,0,0,17,2.19,PR14,,PR03,,,
P0435,S0002,4/2/2017,0,0,11,27.25,PR14,,PR03,,,
P0436,S0002,4/2/2017,2,5.56,28,3,PR14,,PR03,,,
P0437,S0002,4/2/2017,0,0,15,10.9,PR14,,PR03,,,
P0438,S0002,4/2/2017,25,5.79,108,0.25,PR14,,PR03,,,
P0439,S0002,4/2/2017,0,0,12,8.25,PR14,,PR03,,,
P0448,S0002,4/2/2017,0,0,5,3.45,PR14,,PR03,,,
P0453,S0002,4/2/2017,0,0,12,4.9,PR09,high,PR03,,,
P0454,S0002,4/2/2017,0,0,22,2.1,PR12,veryhigh,PR03,,,
P0456,S0002,4/2/2017,0,0,5,31.9,PR12,veryhigh,PR03,,,
P0458,S0002,4/2/2017,0,0,28,4.25,PR14,,PR03,,,
P0459,S0002,4/2/2017,1,2.92,31,3.15,PR14,,PR03,,,
P0466,S0002,4/2/2017,0,0,6,6.95,PR14,,PR03,,,
P0470,S0002,4/2/2017,0,0,6,17.9,PR14,,PR03,,,
P0471,S0002,4/2/2017,0,0,24,30.5,PR10,verylow,PR03,,,
P0473,S0002,4/2/2017,0,0,12,29.9,PR05,verylow,PR03,,,
P0481,S0002,4/2/2017,0,0,6,5.9,PR14,,PR03,,,
P0485,S0002,4/2/2017,0,0,12,8.9,PR14,,PR03,,,
P0490,S0002,4/2/2017,0,0,2,52.9,PR14,,PR03,,,
P0491,S0002,4/2/2017,0,0,7,24.5,PR14,,PR03,,,
P0499,S0002,4/2/2017,5,3.47,26,0.75,PR14,,PR03,,,
P0504,S0002,4/2/2017,0,0,4,14.9,PR10,verylow,PR03,,,
P0506,S0002,4/2/2017,0,0,3,6.5,PR14,,PR03,,,
P0510,S0002,4/2/2017,0,0,6,20.5,PR14,,PR03,,,
P0514,S0002,4/2/2017,0,0,2,8.9,PR14,,PR03,,,
P0520,S0002,4/2/2017,0,0,9,2.95,PR14,,PR03,,,
P0521,S0002,4/2/2017,1,10.17,17,12,PR14,,PR03,,,
P0524,S0002,4/2/2017,0,0,14,9.95,PR14,,PR03,,,
P0527,S0002,4/2/2017,0,0,13,1.95,PR10,moderate,PR03,,,
P0543,S0002,4/2/2017,0,0,16,2.5,PR14,,PR03,,,
P0551,S0002,4/2/2017,4,6.85,18,1.85,PR14,,PR03,,,
P0555,S0002,4/2/2017,5,84.53,1,39.9,PR05,veryhigh,PR03,,,
P0556,S0002,4/2/2017,0,0,12,14.5,PR14,,PR03,,,
P0569,S0002,4/2/2017,4,9.44,78,2.55,PR14,,PR03,,,
P0572,S0002,4/2/2017,9,8.33,5,1,PR14,,PR03,,,
P0574,S0002,4/2/2017,0,0,24,1.65,PR14,,PR03,,,
P0582,S0002,4/2/2017,0,0,4,9.45,PR14,,PR03,,,
P0584,S0002,4/2/2017,0,0,2,9.9,PR12,verylow,PR03,,,
P0585,S0002,4/2/2017,0,0,5,10.95,PR14,,PR03,,,
P0587,S0002,4/2/2017,0,0,5,3.99,PR14,,PR03,,,
P0590,S0002,4/2/2017,0,0,18,0.5,PR14,,PR03,,,
P0602,S0002,4/2/2017,0,0,12,9.9,PR14,,PR03,,,
P0608,S0002,4/2/2017,0,0,7,9.9,PR14,,PR03,,,
P0609,S0002,4/2/2017,2,1.47,11,1.25,PR05,moderate,PR03,,,
P0611,S0002,4/2/2017,0,0,2,15,PR14,,PR03,,,
P0613,S0002,4/2/2017,1,5.97,5,6.45,PR14,,PR03,,,
P0614,S0002,4/2/2017,0,0,5,11.9,PR14,,PR03,,,
P0639,S0002,4/2/2017,2,10.09,0,5.45,PR14,,PR03,,,
P0640,S0002,4/2/2017,0,0,3,24.95,PR14,,PR03,,,
P0642,S0002,4/2/2017,0,0,27,2.5,PR14,,PR03,,,
P0649,S0002,4/2/2017,0,0,17,2.2,PR14,,PR03,,,
P0651,S0002,4/2/2017,0,0,12,15.5,PR14,,PR03,,,
P0652,S0002,4/2/2017,0,0,16,3.75,PR14,,PR03,,,
P0654,S0002,4/2/2017,0,0,1,9.95,PR14,,PR03,,,
P0655,S0002,4/2/2017,0,0,3,59.9,PR14,,PR03,,,
P0657,S0002,4/2/2017,0,0,3,7.75,PR14,,PR03,,,
P0658,S0002,4/2/2017,0,0,8,24.5,PR14,,PR03,,,
P0660,S0002,4/2/2017,1,2.3,2,4.95,PR09,high,PR03,,,
P0663,S0002,4/2/2017,4,12.04,15,3.25,PR14,,PR03,,,
P0664,S0002,4/2/2017,5,5.79,30,1.25,PR14,,PR03,,,
P0665,S0002,4/2/2017,0,0,8,10.75,PR14,,PR03,,,
P0671,S0002,4/2/2017,0,0,4,3.25,PR14,,PR03,,,
P0673,S0002,4/2/2017,0,0,1,8.95,PR14,,PR03,,,
P0679,S0002,4/2/2017,1,17.75,11,41.9,PR05,veryhigh,PR03,,,
P0681,S0002,4/2/2017,0,0,1,7.9,PR14,,PR03,,,
P0689,S0002,4/2/2017,0,0,8,28.9,PR14,,PR03,,,
P0690,S0002,4/2/2017,1,11.78,26,13.9,PR14,,PR03,,,
P0694,S0002,4/2/2017,0,0,4,5.99,PR14,,PR03,,,
P0695,S0002,4/2/2017,0,0,18,4.85,PR14,,PR03,,,
P0703,S0002,4/2/2017,0,0,10,49.9,PR14,,PR03,,,
P0704,S0002,4/2/2017,0,0,22,2.1,PR12,veryhigh,PR03,,,
P0705,S0002,4/2/2017,1,12.63,17,14.9,PR14,,PR03,,,
P0712,S0002,4/2/2017,0,0,16,21.5,PR14,,PR03,,,
P0718,S0002,4/2/2017,0,0,10,13,PR14,,PR03,,,
P0726,S0002,4/2/2017,1,0.93,41,1,PR14,,PR03,,,
P0737,S0002,4/2/2017,0,0,12,9.95,PR14,,PR03,,,
P0747,S0002,4/2/2017,0,0,3,13.25,PR14,,PR03,,,
P0001,S0002,5/2/2017,0,0,1,6.5,PR14,,PR03,,,
P0005,S0002,5/2/2017,0,0,11,33.9,PR14,,PR03,,,
P0011,S0002,5/2/2017,0,0,6,49.9,PR14,,PR03,,,
P0015,S0002,5/2/2017,0,0,19,2.6,PR14,,PR03,,,
P0017,S0002,5/2/2017,5,2.69,38,1.45,PR12,veryhigh,PR03,,,
P0018,S0002,5/2/2017,0,0,13,2.25,PR14,,PR03,,,
P0024,S0002,5/2/2017,0,0,31,1.95,PR14,,PR03,,,
P0035,S0002,5/2/2017,4,10.93,8,2.95,PR14,,PR03,,,
P0046,S0002,5/2/2017,0,0,10,34.5,PR14,,PR03,,,
P0051,S0002,5/2/2017,7,4.54,75,0.7,PR14,,PR03,,,
P0054,S0002,5/2/2017,0,0,4,3.95,PR14,,PR03,,,
P0055,S0002,5/2/2017,0,0,21,3.5,PR14,,PR03,,,
P0057,S0002,5/2/2017,0,0,6,12.9,PR14,,PR03,,,
P0060,S0002,5/2/2017,0,0,6,16.9,PR14,,PR03,,,
P0067,S0002,5/2/2017,0,0,9,16.9,PR14,,PR03,,,
P0070,S0002,5/2/2017,0,0,3,6.25,PR14,,PR03,,,
P0079,S0002,5/2/2017,1,2.08,38,2.25,PR14,,PR03,,,
P0083,S0002,5/2/2017,0,0,17,7.45,PR05,verylow,PR03,,,
P0090,S0002,5/2/2017,0,0,1,2.9,PR14,,PR03,,,
P0092,S0002,5/2/2017,0,0,17,1.65,PR14,,PR03,,,
P0099,S0002,5/2/2017,0,0,10,10.9,PR14,,PR03,,,
P0102,S0002,5/2/2017,0,0,1,114.9,PR14,,PR03,,,
P0103,S0002,5/2/2017,0,0,1,2.65,PR14,,PR03,,,
P0110,S0002,5/2/2017,0,0,6,2.95,PR14,,PR03,,,
P0114,S0002,5/2/2017,13,5.42,53,0.45,PR14,,PR03,,,
P0116,S0002,5/2/2017,0,0,18,0.8,PR14,,PR03,,,
P0125,S0002,5/2/2017,0,0,65,2.95,PR14,,PR03,,,
P0129,S0002,5/2/2017,0,0,12,28.25,PR14,,PR03,,,
P0131,S0002,5/2/2017,1,2.08,55,2.25,PR14,,PR03,,,
P0140,S0002,5/2/2017,1,5.5,4,5.5,PR14,,PR03,,,
P0144,S0002,5/2/2017,0,0,16,4.95,PR10,low,PR03,,,
P0148,S0002,5/2/2017,1,5.32,3,5.75,PR14,,PR03,,,
P0162,S0002,5/2/2017,0,0,8,4.5,PR14,,PR03,,,
P0165,S0002,5/2/2017,0,0,14,1.4,PR14,,PR03,,,
P0169,S0002,5/2/2017,0,0,16,4.99,PR14,,PR03,,,
P0171,S0002,5/2/2017,0,0,7,11.9,PR14,,PR03,,,
P0177,S0002,5/2/2017,0,0,2,10.9,PR14,,PR03,,,
P0183,S0002,5/2/2017,0,0,6,6.25,PR14,,PR03,,,
P0185,S0002,5/2/2017,2,1.5,0,0.75,PR14,,PR03,,,
P0187,S0002,5/2/2017,0,0,8,22.9,PR14,,PR03,,,
P0195,S0002,5/2/2017,0,0,1,5.75,PR14,,PR03,,,
P0196,S0002,5/2/2017,0,0,13,6.9,PR07,verylow,PR03,,,
P0198,S0002,5/2/2017,0,0,1,0.5,PR14,,PR03,,,
P0201,S0002,5/2/2017,0,0,7,14.9,PR14,,PR03,,,
P0204,S0002,5/2/2017,0,0,16,5.9,PR05,moderate,PR03,,,
P0205,S0002,5/2/2017,0,0,9,13.9,PR14,,PR03,,,
P0206,S0002,5/2/2017,0,0,15,1.75,PR14,,PR03,,,
P0212,S0002,5/2/2017,0,0,23,9.95,PR12,veryhigh,PR03,,,
P0213,S0002,5/2/2017,0,0,34,18.9,PR05,moderate,PR03,,,
P0218,S0002,5/2/2017,0,0,6,59.9,PR14,,PR03,,,
P0219,S0002,5/2/2017,0,0,2,7.25,PR14,,PR03,,,
P0220,S0002,5/2/2017,0,0,17,1.75,PR14,,PR03,,,
P0223,S0002,5/2/2017,0,0,7,7.5,PR14,,PR03,,,
P0226,S0002,5/2/2017,1,1.39,8,1.5,PR14,,PR03,,,
P0237,S0002,5/2/2017,0,0,15,59.9,PR14,,PR03,,,
P0241,S0002,5/2/2017,0,0,5,12.95,PR14,,PR03,,,
P0249,S0002,5/2/2017,0,0,25,1.9,PR14,,PR03,,,
P0252,S0002,5/2/2017,0,0,12,15.9,PR14,,PR03,,,
P0258,S0002,5/2/2017,0,0,6,6.5,PR14,,PR03,,,
P0260,S0002,5/2/2017,0,0,17,16.5,PR14,,PR03,,,
P0261,S0002,5/2/2017,2,8.8,8,4.75,PR14,,PR03,,,
P0263,S0002,5/2/2017,0,0,7,16.95,PR14,,PR03,,,
P0267,S0002,5/2/2017,0,0,8,4,PR14,,PR03,,,
P0268,S0002,5/2/2017,0,0,39,1,PR14,,PR03,,,
P0275,S0002,5/2/2017,4,9.07,56,2.45,PR14,,PR03,,,
P0280,S0002,5/2/2017,0,0,14,5.99,PR14,,PR03,,,
P0282,S0002,5/2/2017,15,24.15,356,1.9,PR14,,PR03,,,
P0283,S0002,5/2/2017,0,0,12,23.5,PR14,,PR03,,,
P0286,S0002,5/2/2017,0,0,8,1,PR14,,PR03,,,
P0287,S0002,5/2/2017,0,0,1,7.95,PR14,,PR03,,,
P0296,S0002,5/2/2017,0,0,43,0.75,PR14,,PR03,,,
P0297,S0002,5/2/2017,0,0,5,14.95,PR14,,PR03,,,
P0312,S0002,5/2/2017,0,0,10,12.9,PR05,low,PR03,,,
P0321,S0002,5/2/2017,0,0,7,9.9,PR14,,PR03,,,
P0325,S0002,5/2/2017,1,8.29,26,8.95,PR14,,PR03,,,
P0327,S0002,5/2/2017,0,0,5,2.95,PR12,veryhigh,PR03,,,
P0332,S0002,5/2/2017,0,0,6,37.9,PR14,,PR03,,,
P0333,S0002,5/2/2017,4,6.85,10,1.85,PR14,,PR03,,,
P0336,S0002,5/2/2017,0,0,7,23.5,PR12,verylow,PR03,,,
P0340,S0002,5/2/2017,0,0,3,34.9,PR14,,PR03,,,
P0341,S0002,5/2/2017,0,0,2,34.95,PR14,,PR03,,,
P0345,S0002,5/2/2017,0,0,2,3.2,PR14,,PR03,,,
P0348,S0002,5/2/2017,0,0,13,2.1,PR14,,PR03,,,
P0351,S0002,5/2/2017,0,0,7,53.9,PR14,,PR03,,,
P0356,S0002,5/2/2017,0,0,11,2.5,PR14,,PR03,,,
P0361,S0002,5/2/2017,0,0,7,9.95,PR14,,PR03,,,
P0364,S0002,5/2/2017,3,2.78,107,1,PR14,,PR03,,,
P0370,S0002,5/2/2017,0,0,1,4.75,PR14,,PR03,,,
P0372,S0002,5/2/2017,1,2.46,137,2.9,PR14,,PR03,,,
P0377,S0002,5/2/2017,0,0,2,9,PR14,,PR03,,,
P0382,S0002,5/2/2017,0,0,4,18.95,PR14,,PR03,,,
P0389,S0002,5/2/2017,0,0,1,9.45,PR14,,PR03,,,
P0390,S0002,5/2/2017,0,0,4,11.9,PR14,,PR03,,,
P0397,S0002,5/2/2017,0,0,114,11.9,PR14,,PR03,,,
P0399,S0002,5/2/2017,0,0,5,4.5,PR14,,PR03,,,
P0400,S0002,5/2/2017,0,0,3,7.5,PR14,,PR03,,,
P0402,S0002,5/2/2017,1,6.57,6,7.75,PR14,,PR03,,,
P0406,S0002,5/2/2017,0,0,9,9.95,PR14,,PR03,,,
P0408,S0002,5/2/2017,0,0,4,29.9,PR14,,PR03,,,
P0412,S0002,5/2/2017,0,0,6,6.95,PR14,,PR03,,,
